"OBJECTID","stop_id","stop_name","stop_desc","bin_3","bin_6","bin_9","bin_12","bin_15","bin_18","bin_21","bin_24","bin_27","bin_30","bin_33","bin_36","bin_39","bin_42","bin_45","bin_48","sum_trips","bin_3_perc","bin_6_perc","bin_9_perc","bin_12_perc","bin_15_perc","bin_18_perc","bin_21_perc","bin_24_perc","bin_27_perc","bin_30_perc","bin_33_perc","bin_36_perc","bin_39_perc","bin_42_perc","bin_45_perc","bin_48_perc"
418,"11049","Opp Blessed Sacrament Ch","",1,2,1,2,2,3,2,1,0,1,0,0,0,0,0,0,15,0.066666,0.133333,0.066666,0.133333,0.133333,0.200000,0.133333,0.066666,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
419,"11051","Opp Mujahidin Mque","",0,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,21,0.000000,0.857142,0.047619,0.000000,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000
420,"11059","Mujahidin Mque","",1,11,13,27,21,10,7,2,1,1,0,0,0,0,0,0,94,0.010638,0.117021,0.138297,0.287234,0.223404,0.106382,0.074468,0.021276,0.010638,0.010638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
421,"11061","Opp Queensway Sec Sch","",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
422,"11069","Queensway Sec Sch","",0,2,4,3,1,1,0,0,1,0,0,0,0,0,0,1,13,0.000000,0.153846,0.307692,0.230769,0.076923,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923
423,"11071","Blk 97","",1,6,1,1,2,0,0,1,0,0,0,0,0,0,0,0,12,0.083333,0.500000,0.083333,0.083333,0.166666,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
424,"11079","Opp Blk 95","",0,1,3,2,3,0,1,0,0,0,0,0,0,0,0,0,10,0.000000,0.100000,0.300000,0.200000,0.300000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
425,"11081","Viz Holland","",0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.000000,0.000000,0.200000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
426,"11089","Opp Holland Hill Lodge","",1,1,1,0,3,3,1,1,0,0,0,0,0,0,0,0,11,0.090909,0.090909,0.090909,0.000000,0.272727,0.272727,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
427,"11091","Tulip Gdn","",0,1,2,2,3,3,2,0,0,1,0,0,0,0,0,0,14,0.000000,0.071428,0.142857,0.142857,0.214285,0.214285,0.142857,0.000000,0.000000,0.071428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
428,"11099","Opp Tulip Gdn","",0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,7,0.000000,0.142857,0.285714,0.000000,0.142857,0.142857,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
429,"11101","Farrer Rd Mkt","",1,7,11,13,9,7,7,2,7,6,3,0,0,0,0,0,73,0.013698,0.095890,0.150684,0.178082,0.123287,0.095890,0.095890,0.027397,0.095890,0.082191,0.041095,0.000000,0.000000,0.000000,0.000000,0.000000
430,"11109","Spanish Village","",1,1,8,9,7,4,3,4,1,0,0,0,0,0,0,0,38,0.026315,0.026315,0.210526,0.236842,0.184210,0.105263,0.078947,0.105263,0.026315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431,"11111","Blk 2","",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
432,"11119","Blk 6","",1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0.166666,0.166666,0.333333,0.000000,0.166666,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
433,"11139","Blk 53A CP","",0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.400000,0.000000,0.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
434,"11141","Queenstown Stn","",2,2,0,0,2,3,2,1,0,0,0,0,0,0,0,0,12,0.166666,0.166666,0.000000,0.000000,0.166666,0.250000,0.166666,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
435,"11149","Queenstown Stn","",1,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,9,0.111111,0.555555,0.000000,0.111111,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000
436,"11151","Blk 42","",2,7,1,3,4,3,3,1,0,2,0,0,0,0,0,0,26,0.076923,0.269230,0.038461,0.115384,0.153846,0.115384,0.115384,0.038461,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
437,"11159","Aft Ch of Our Saviour","",0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0.000000,0.625000,0.000000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
438,"11161","C'wealth Stn","",6,11,8,4,1,2,2,2,0,0,0,0,0,0,0,0,36,0.166666,0.305555,0.222222,0.111111,0.027777,0.055555,0.055555,0.055555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
439,"11169","C'wealth Stn","",5,9,5,4,4,3,0,2,1,0,0,0,0,0,0,0,33,0.151515,0.272727,0.151515,0.121212,0.121212,0.090909,0.000000,0.060606,0.030303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440,"11171","Opp Blk 7B","",2,2,2,2,1,3,1,1,0,1,0,0,1,0,0,0,16,0.125000,0.125000,0.125000,0.125000,0.062500,0.187500,0.062500,0.062500,0.000000,0.062500,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000
441,"11179","Blk 8","",1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,10,0.100000,0.200000,0.100000,0.100000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
442,"11181","Opp Blk 43","",1,7,3,9,4,1,3,0,0,0,0,0,0,0,1,0,29,0.034482,0.241379,0.103448,0.310344,0.137931,0.034482,0.103448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034482,0.000000
443,"11189","Blk 43","",0,4,5,4,3,2,1,1,0,2,0,0,0,0,0,0,22,0.000000,0.181818,0.227272,0.181818,0.136363,0.090909,0.045454,0.045454,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
444,"11191","Buona Vista Stn","",1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0.166666,0.166666,0.166666,0.000000,0.166666,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
445,"11199","Blk 15","",1,4,8,2,1,2,1,1,0,0,0,0,0,0,0,0,20,0.050000,0.200000,0.400000,0.100000,0.050000,0.100000,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
446,"11201","CSC Dempsey Clubhse","",1,1,21,5,6,9,6,1,2,2,0,0,0,0,0,0,54,0.018518,0.018518,0.388888,0.092592,0.111111,0.166666,0.111111,0.018518,0.037037,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
447,"11209","Opp Peirce Rd","",0,1,3,3,9,7,3,1,0,0,0,0,0,0,0,0,27,0.000000,0.037037,0.111111,0.111111,0.333333,0.259259,0.111111,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
448,"11211","Aft Peirce Rd","",0,2,6,7,11,7,2,4,1,0,0,0,0,0,0,0,40,0.000000,0.050000,0.150000,0.174999,0.275000,0.174999,0.050000,0.100000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
449,"11219","Great Eastern Mans","",1,0,1,4,3,3,0,1,0,0,0,0,0,1,0,0,14,0.071428,0.000000,0.071428,0.285714,0.214285,0.214285,0.000000,0.071428,0.000000,0.000000,0.000000,0.000000,0.000000,0.071428,0.000000,0.000000
450,"11221","Lien Twrs","",0,1,6,2,0,3,2,0,0,1,0,0,0,0,0,0,15,0.000000,0.066666,0.400000,0.133333,0.000000,0.200000,0.133333,0.000000,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
451,"11229","Les Jardins de Holland","",0,2,1,2,1,2,0,0,1,1,0,0,0,0,0,0,10,0.000000,0.200000,0.100000,0.200000,0.100000,0.200000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
452,"11231","Aft Estoril Mans","",1,0,4,5,8,3,6,6,3,0,0,0,0,0,0,0,36,0.027777,0.000000,0.111111,0.138888,0.222222,0.083333,0.166666,0.166666,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
453,"11239","Fairlodge","",1,1,1,4,3,1,0,1,1,1,0,0,0,0,0,0,14,0.071428,0.071428,0.071428,0.285714,0.214285,0.071428,0.000000,0.071428,0.071428,0.071428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
454,"11261","Holland Village","",0,6,6,8,10,3,10,2,3,1,0,0,0,0,0,0,49,0.000000,0.122448,0.122448,0.163265,0.204081,0.061224,0.204081,0.040816,0.061224,0.020408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
455,"11269","Opp Holland Village","",0,1,5,1,2,0,0,0,0,1,0,0,0,0,0,0,10,0.000000,0.100000,0.500000,0.100000,0.200000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
456,"11271","Aft East Sussex Lane","",0,5,1,4,4,1,4,3,0,0,0,0,0,0,0,0,22,0.000000,0.227272,0.045454,0.181818,0.181818,0.045454,0.181818,0.136363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
457,"11279","Aft Coronation Rd West","",0,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,8,0.000000,0.125000,0.250000,0.125000,0.250000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
458,"11289","Opp Tan Boon Chong Ave","",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
459,"11291","Cold Storage Jelita","",0,1,2,4,7,3,6,5,3,0,1,0,0,0,0,0,32,0.000000,0.031250,0.062500,0.125000,0.218750,0.093750,0.187500,0.156250,0.093750,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000
460,"11299","Opp Cold Storage Jelita","",0,0,2,3,1,0,1,1,2,0,0,0,0,0,0,0,10,0.000000,0.000000,0.200000,0.300000,0.100000,0.000000,0.100000,0.100000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
461,"11301","Hse No. 578","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.333333,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
462,"11309","Hse No. 589","",0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,10,0.000000,0.000000,0.000000,0.400000,0.500000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
463,"11311","Hse No. 532","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
464,"11319","Opp Hse No. 516","",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465,"11321","Opp Regent Villa","",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
466,"11329","Regent Villa","",0,0,1,2,5,1,1,0,0,0,0,0,0,0,0,0,10,0.000000,0.000000,0.100000,0.200000,0.500000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
467,"11331","Opp Dynasty Gdn II","",0,0,1,0,3,0,0,2,1,1,0,0,0,0,0,0,8,0.000000,0.000000,0.125000,0.000000,0.375000,0.000000,0.000000,0.250000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
468,"11339","Dynasty Lodge","",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
469,"11341","Garlick Ville","",0,3,4,0,4,2,0,1,1,1,0,0,0,0,0,0,16,0.000000,0.187500,0.250000,0.000000,0.250000,0.125000,0.000000,0.062500,0.062500,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470,"11349","Opp Garlick Ville","",0,1,8,7,5,1,2,0,0,0,0,0,0,0,0,0,24,0.000000,0.041666,0.333333,0.291666,0.208333,0.041666,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
471,"11351","Blk 13","",4,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0.266666,0.533333,0.066666,0.000000,0.000000,0.000000,0.000000,0.066666,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
472,"11359","Blk 12","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
473,"11361","Buona Vista Stn","",1,1,3,1,3,0,3,0,0,0,0,0,0,0,0,0,12,0.083333,0.083333,0.250000,0.083333,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
474,"11369","Opp Buona Vista Stn","",1,12,15,6,10,1,1,0,2,0,0,0,0,0,0,0,48,0.020833,0.250000,0.312500,0.125000,0.208333,0.020833,0.020833,0.000000,0.041666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
475,"11379","Buona Vista Ter","",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
476,"11389","Blk 46","",3,5,5,5,6,2,3,0,0,0,0,0,0,0,0,0,29,0.103448,0.172413,0.172413,0.172413,0.206896,0.068965,0.103448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
477,"11401","Blk 12","",3,7,8,12,7,4,3,4,5,5,0,0,0,0,0,0,58,0.051724,0.120689,0.137931,0.206896,0.120689,0.068965,0.051724,0.068965,0.086206,0.086206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
478,"11409","Blk 9","",0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.000000,0.200000,0.400000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
479,"11419","Opp Holland Village","",0,1,5,5,4,3,3,1,1,0,0,0,0,0,0,0,23,0.000000,0.043478,0.217391,0.217391,0.173913,0.130434,0.130434,0.043478,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480,"11429","Opp Blk 115B","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
481,"11439","Blk 92","",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
482,"11449","Blk 37B","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
483,"11459","Blk 50","",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
484,"11471","Opp The Fisherman Ch","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
485,"11479","The Fisherman Ch","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
486,"11481","Queenstown Lib","",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
487,"11489","Opp Queenstown Polyclinic","",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
488,"11491","Opp Queenstown Pr Sch","",2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0.285714,0.285714,0.000000,0.142857,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
489,"11499","Queenstown Pr Sch","",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.666666,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,"11511","Alexandra Hosp","",1,9,7,26,23,19,18,14,1,0,2,0,0,0,0,0,120,0.008333,0.075000,0.058333,0.216666,0.191666,0.158333,0.150000,0.116666,0.008333,0.000000,0.016666,0.000000,0.000000,0.000000,0.000000,0.000000
491,"11519","Opp Queensway Shop Ctr","",6,10,5,28,52,54,23,19,25,21,1,0,0,0,0,0,244,0.024590,0.040983,0.020491,0.114754,0.213114,0.221311,0.094262,0.077868,0.102459,0.086065,0.004098,0.000000,0.000000,0.000000,0.000000,0.000000
492,"11521","Anchorpoint","",1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0.166666,0.500000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
493,"11529","Bef IKEA Ind Bldg","",1,4,9,14,19,30,12,13,10,7,1,0,0,0,0,0,120,0.008333,0.033333,0.075000,0.116666,0.158333,0.250000,0.100000,0.108333,0.083333,0.058333,0.008333,0.000000,0.000000,0.000000,0.000000,0.000000
494,"11531","Opp Lea Hin Hardware Fty","",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
495,"11539","Lea Hin Hardware Fty","",0,2,0,2,10,5,5,3,1,1,0,0,0,0,0,0,29,0.000000,0.068965,0.000000,0.068965,0.344827,0.172413,0.172413,0.103448,0.034482,0.034482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
496,"11551","Tiong Ghee Tp","",0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
497,"11561","Blk 166","",1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8,0.125000,0.375000,0.000000,0.125000,0.125000,0.000000,0.125000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
498,"11579","Blk 158","",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
499,"11589","Blk 157","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
500,"12021","Bef Moonbeam Walk","",0,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,10,0.000000,0.200000,0.100000,0.200000,0.300000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
501,"12029","Opp Moonbeam Walk","",0,0,2,6,4,1,0,1,1,0,1,0,0,0,0,0,16,0.000000,0.000000,0.125000,0.375000,0.250000,0.062500,0.000000,0.062500,0.062500,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000
502,"12031","Pandan Valley Condo","",0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,7,0.000000,0.000000,0.285714,0.428571,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
503,"12039","Opp Pandan Valley Condo","",0,2,2,3,2,3,2,3,0,1,0,1,0,0,0,0,19,0.000000,0.105263,0.105263,0.157894,0.105263,0.157894,0.105263,0.157894,0.000000,0.052631,0.000000,0.052631,0.000000,0.000000,0.000000,0.000000
504,"12041","Aft Pandan Valley","",1,0,1,2,4,2,1,1,1,0,0,0,0,0,0,0,13,0.076923,0.000000,0.076923,0.153846,0.307692,0.153846,0.076923,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,"12049","Opp Pandan Valley","",0,10,10,9,4,0,3,4,0,1,0,0,0,0,0,0,41,0.000000,0.243902,0.243902,0.219512,0.097560,0.000000,0.073170,0.097560,0.000000,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
506,"12059","Opp Pine Gr Condo","",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0.000000,0.500000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
507,"12061","Blk 109","",1,4,7,7,6,2,0,7,2,2,2,0,0,0,0,0,40,0.025000,0.100000,0.174999,0.174999,0.150000,0.050000,0.000000,0.174999,0.050000,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000
508,"12069","Opp Blk 109A","",0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,7,0.000000,0.000000,0.000000,0.714285,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509,"12071","Blk 116","",0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,7,0.000000,0.285714,0.000000,0.285714,0.000000,0.000000,0.285714,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,"12079","Opp Blk 116","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
511,"12081","Maju Camp","",0,2,9,6,5,4,7,6,4,2,4,1,0,0,0,0,50,0.000000,0.039999,0.180000,0.119999,0.100000,0.079999,0.140000,0.119999,0.079999,0.039999,0.079999,0.019999,0.000000,0.000000,0.000000,0.000000
512,"12089","Opp Maju Camp","",0,2,4,2,2,2,2,0,1,0,0,0,0,0,0,0,15,0.000000,0.133333,0.266666,0.133333,0.133333,0.133333,0.133333,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
513,"12091","SIM HQ","",3,31,77,171,131,38,36,99,92,114,87,44,3,0,0,0,926,0.003239,0.033477,0.083153,0.184665,0.141468,0.041036,0.038876,0.106911,0.099352,0.123110,0.093952,0.047516,0.003239,0.000000,0.000000,0.000000
514,"12099","Opp SIM HQ","",16,30,103,126,109,81,77,58,17,6,0,0,0,1,0,0,624,0.025641,0.048076,0.165064,0.201923,0.174679,0.129807,0.123397,0.092948,0.027243,0.009615,0.000000,0.000000,0.000000,0.001602,0.000000,0.000000
515,"12101","Ngee Ann Poly","",0,12,11,36,44,6,11,21,14,9,9,10,0,0,0,0,183,0.000000,0.065573,0.060109,0.196721,0.240437,0.032786,0.060109,0.114754,0.076502,0.049180,0.049180,0.054644,0.000000,0.000000,0.000000,0.000000
516,"12109","Opp Ngee Ann Poly","",0,10,27,29,20,11,15,11,2,1,0,0,0,0,0,0,126,0.000000,0.079365,0.214285,0.230158,0.158730,0.087301,0.119047,0.087301,0.015873,0.007936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
517,"12111","Bef Clementi Rd","",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
518,"12119","Police KINS Trg Camp","",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000
519,"12121","Blk 7","",0,3,2,2,2,6,2,1,4,0,0,0,0,0,0,0,22,0.000000,0.136363,0.090909,0.090909,0.090909,0.272727,0.090909,0.045454,0.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,"12129","Blk 3","",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.333333,0.666666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
521,"12131","Aft Grove Rd","",0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,9,0.000000,0.000000,0.000000,0.111111,0.000000,0.555555,0.222222,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
522,"12139","Aft Mt Sinai Lane","",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.333333,0.000000,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
